time,x,y
5097.44,376,429
5097.64,379,430
5097.84,382,432
5098.04,382,431
5098.24,368,424
5098.44,362,421
5098.64,354,418
5098.84,355,417
5099.04,358,419
5099.24,362,421
5099.44,366,422
5099.64,372,424
5099.84,375,427
5100.04,379,428
5100.24,383,430
5100.44,384,429
5100.64,374,426
5100.84,371,426
5101.04,355,419
5101.24,352,415
5101.44,356,418
5101.64,362,420
5101.84,368,421
5102.04,374,423
5102.24,379,426
5102.44,382,429
5102.64,386,431
5102.84,391,432
5103.04,391,433
5103.24,388,432
5103.44,377,427
5103.64,365,421
5103.84,358,418
5104.04,354,415
5104.24,351,412
5104.44,350,408
5104.64,350,413
5104.84,355,416
5105.04,361,418
5105.24,367,422
5105.44,371,424
5105.64,375,427
5105.84,376,428
5106.04,371,432
5106.24,372,432
5106.44,372,432
5106.64,358,425
5106.84,348,420
5107.04,348,420
5107.24,348,422
5107.44,350,423
5107.64,351,424
5107.84,352,424
5108.04,355,424
5108.24,358,426
5108.44,360,427
5108.64,363,428
5108.84,366,428
5109.04,370,430
5109.24,374,431
5109.44,378,432
5109.64,382,434
5109.84,386,435
5110.04,389,436
5110.24,391,437
5110.44,389,436
5110.64,384,434
5110.84,376,430
5111.04,367,427
5111.24,361,425
5111.44,354,421
5111.64,349,420
5111.84,349,420
5112.04,352,421
5112.24,357,423
5112.44,362,426
5112.64,368,428
5112.84,375,431
5113.04,381,433
5113.24,386,434
5113.44,389,436
5113.64,392,438
5113.84,375,429
5114.04,358,429
5114.24,349,423
5114.44,351,423
5114.64,354,426
5114.84,358,427
5115.04,362,428
5115.24,364,429
5115.44,367,430
5115.64,370,432
5115.84,372,433
5116.04,375,435
5116.24,377,435
5116.44,377,436
5116.64,368,429
5116.84,364,429
5117.04,355,424
5117.24,355,424
5117.44,356,425
5117.64,359,426
5117.84,362,428
5118.04,366,429
5118.24,370,431
5118.44,376,433
5118.64,382,436
5118.84,382,437
5119.04,378,435
5119.24,371,431
5119.44,364,428
5119.64,359,425
5119.84,353,422
5120.04,352,421
5120.24,353,421
5120.44,358,424
5120.64,364,427
5120.84,369,429
5121.04,372,430
5121.24,375,432
5121.44,379,434
5121.64,385,437
5121.84,364,437
5122.04,339,432
5122.24,325,422
5122.44,306,397
5122.64,294,379
5122.84,304,392
5123.04,336,429
5123.24,353,445
5123.44,352,430
5123.64,364,428
5123.84,368,432
5124.04,368,431
5124.24,362,427
5124.44,351,422
5124.64,346,420
5124.84,345,417
5125.04,348,420
5125.24,351,422
5125.44,355,424
5125.64,357,424
5125.84,359,425
5126.04,362,426
5126.24,365,427
5126.44,367,428
5126.64,370,430
5126.84,374,431
5127.04,375,431
5127.24,376,431
5127.44,374,431
5127.64,361,424
5127.84,346,421
5128.04,346,420
5128.24,350,423
5128.44,355,425
5128.64,359,427
5128.84,363,429
5129.04,366,430
5129.24,370,431
5129.44,372,433
5129.64,373,433
5129.84,366,426
5130.04,355,426
5130.24,349,422
5130.44,345,419
5130.64,347,420
5130.84,354,424
5131.04,364,428
5131.24,371,431
5131.44,375,433
5131.64,378,434
5131.84,380,435
5132.04,383,436
5132.24,380,434
5132.44,369,428
5132.64,355,422
5132.84,348,419
5133.04,352,422
5133.24,358,423
5133.44,364,424
5133.64,370,426
5133.84,375,429
5134.04,379,430
5134.24,383,432
5134.44,387,433
5134.64,390,434
5134.84,384,439
5135.04,355,433
5135.24,330,423
5135.44,309,402
5135.64,295,391
5135.84,289,377
5136.04,306,392
5136.24,344,423
5136.44,364,434
5136.64,364,431
5136.84,363,428
5137.04,358,426
5137.24,350,419
5137.44,355,420
5137.64,359,420
5137.84,366,421
5138.04,372,424
5138.24,376,427
5138.44,381,429
5138.64,385,431
5138.84,384,432
5139.04,374,430
5139.24,367,426
5139.44,360,423
5139.64,356,420
5139.84,357,419
5140.04,362,421
5140.24,366,423
5140.44,369,425
5140.64,374,427
5140.84,378,430
5141.04,383,432
5141.24,386,434
5141.44,376,427
5141.64,361,427
5141.84,353,420
5142.04,351,416
5142.24,354,417
5142.44,357,419
5142.64,361,421
5142.84,365,422
5143.04,369,424
5143.24,372,427
5143.44,376,429
5143.64,379,430
5143.84,382,432
5144.04,382,431
5144.24,368,424
5144.44,362,421
5144.64,354,418
5144.84,355,417
5145.04,358,419
5145.24,362,421
5145.44,366,422
5145.64,372,424
5145.84,375,427
5146.04,379,428
5146.24,383,430
5146.44,384,429
5146.64,374,426
5146.84,371,426
5147.04,355,419
5147.24,352,415
5147.44,356,418
5147.64,362,420
5147.84,368,421
5148.04,374,423
5148.24,379,426
5148.44,382,429
5148.64,386,431
5148.84,391,432
5149.04,391,433
5149.24,388,432
5149.44,377,427
5149.64,365,421
5149.84,358,418
5150.04,354,415
5150.24,351,412
5150.44,350,408
5150.64,350,413
5150.84,355,416
5151.04,361,418
5151.24,367,422
5151.44,371,424
5151.64,375,427
5151.84,376,428
5152.04,371,432
5152.24,372,432
5152.44,372,432
5152.64,358,425
5152.84,348,420
5153.04,348,420
5153.24,348,422
5153.44,350,423
5153.64,351,424
5153.84,352,424
5154.04,355,424
5154.24,358,426
5154.44,360,427
5154.64,363,428
5154.84,366,428
5155.04,370,430
5155.24,374,431
5155.44,378,432
5155.64,382,434
5155.84,386,435
5156.04,389,436
5156.24,391,437
5156.44,389,436
5156.64,384,434
5156.84,376,430
5157.04,367,427
5157.24,361,425
5157.44,354,421
5157.64,349,420
5157.84,349,420
5158.04,352,421
5158.24,357,423
5158.44,362,426
5158.64,368,428
5158.84,375,431
5159.04,381,433
5159.24,386,434
5159.44,389,436
5159.64,392,438
5159.84,375,429
5160.04,358,429
5160.24,349,423
5160.44,351,423
5160.64,354,426
5160.84,358,427
5161.04,362,428
5161.24,364,429
5161.44,367,430
5161.64,370,432
5161.84,372,433
5162.04,375,435
5162.24,377,435
5162.44,377,436
5162.64,368,429
5162.84,364,429
5163.04,355,424
5163.24,355,424
5163.44,356,425
5163.64,359,426
5163.84,362,428
5164.04,366,429
5164.24,370,431
5164.44,376,433
5164.64,382,436
5164.84,382,437
5165.04,378,435
5165.24,371,431
5165.44,364,428
5165.64,359,425
5165.84,353,422
5166.04,352,421
5166.24,353,421
5166.44,358,424
5166.64,364,427
5166.84,369,429
5167.04,372,430
5167.24,375,432
5167.44,379,434
5167.64,385,437
5167.84,364,437
5168.04,339,432
5168.24,325,422
5168.44,306,397
5168.64,294,379
5168.84,304,392
5169.04,336,429
5169.24,353,445
5169.44,352,430
5169.64,364,428
5169.84,368,432
5170.04,368,431
5170.24,362,427
5170.44,351,422
5170.64,346,420
5170.84,345,417
5171.04,348,420
5171.24,351,422
5171.44,355,424
5171.64,357,424
5171.84,359,425
5172.04,362,426
5172.24,365,427
5172.44,367,428
5172.64,370,430
5172.84,374,431
5173.04,375,431
5173.24,376,431
5173.44,374,431
5173.64,361,424
5173.84,346,421
5174.04,346,420
5174.24,350,423
5174.44,355,425
5174.64,359,427
5174.84,363,429
5175.04,366,430
5175.24,370,431
5175.44,372,433
5175.64,373,433
5175.84,366,426
5176.04,355,426
5176.24,349,422
5176.44,345,419
5176.64,347,420
5176.84,354,424
5177.04,364,428
5177.24,371,431
5177.44,375,433
5177.64,378,434
5177.84,380,435
5178.04,383,436
5178.24,380,434
5178.44,369,428
5178.64,355,422
5178.84,348,419
5179.04,352,422
5179.24,358,423
5179.44,364,424
5179.64,370,426
5179.84,375,429
5180.04,379,430
5180.24,383,432
5180.44,387,433
5180.64,390,434
5180.84,384,439
5181.04,355,433
5181.24,330,423
5181.44,309,402
5181.64,295,391
5181.84,289,377
5182.04,306,392
5182.24,344,423
5182.44,364,434
5182.64,364,431
5182.84,363,428
5183.04,358,426
5183.24,350,419
5183.44,355,420
5183.64,359,420
5183.84,366,421
5184.04,372,424
5184.24,376,427
5184.44,381,429
5184.64,385,431
5184.84,384,432
5185.04,374,430
5185.24,367,426
5185.44,360,423
5185.64,356,420
5185.84,357,419
5186.04,362,421
5186.24,366,423
5186.44,369,425
5186.64,374,427
5186.84,378,430
5187.04,383,432
5187.24,386,434
5187.44,376,427
5187.64,361,427
5187.84,353,420
5188.04,351,416
5188.24,354,417
5188.44,357,419
5188.64,361,421
5188.84,365,422
5189.04,369,424
5189.24,372,427
5189.44,376,429
5189.64,379,430
5189.84,382,432
5190.04,382,431
5190.24,368,424
5190.44,362,421
5190.64,354,418
5190.84,355,417
5191.04,358,419
5191.24,362,421
5191.44,366,422
5191.64,372,424
5191.84,375,427
5192.04,379,428
5192.24,383,430
5192.44,384,429
5192.64,374,426
5192.84,371,426
5193.04,355,419
5193.24,352,415
5193.44,356,418
5193.64,362,420
5193.84,368,421
5194.04,374,423
5194.24,379,426
5194.44,382,429
5194.64,386,431
5194.84,391,432
5195.04,391,433
5195.24,388,432
5195.44,377,427
5195.64,365,421
5195.84,358,418
5196.04,354,415
5196.24,351,412
5196.44,350,408
5196.64,350,413
5196.84,355,416
5197.04,361,418
5197.24,367,422
5197.44,371,424
5197.64,375,427
5197.84,376,428
5198.04,371,432
5198.24,372,432
5198.44,372,432
5198.64,358,425
5198.84,348,420
5199.04,348,420
5199.24,348,422
5199.44,350,423
5199.64,351,424
5199.84,352,424
5200.04,355,424
5200.24,358,426
5200.44,360,427
5200.64,363,428
5200.84,366,428
5201.04,370,430
5201.24,374,431
5201.44,378,432
5201.64,382,434
5201.84,386,435
5202.04,389,436
5202.24,391,437
5202.44,389,436
5202.64,384,434
5202.84,376,430
5203.04,367,427
5203.24,361,425
5203.44,354,421
5203.64,349,420
5203.84,349,420
5204.04,352,421
5204.24,357,423
5204.44,362,426
5204.64,368,428
5204.84,375,431
5205.04,381,433
5205.24,386,434
5205.44,389,436
5205.64,392,438
5205.84,375,429
5206.04,358,429
5206.24,349,423
5206.44,351,423
5206.64,354,426
5206.84,358,427
5207.04,362,428
5207.24,364,429
5207.44,367,430
5207.64,370,432
5207.84,372,433
5208.04,375,435
5208.24,377,435
5208.44,377,436
5208.64,368,429
5208.84,364,429
5209.04,355,424
5209.24,355,424
5209.44,356,425
5209.64,359,426
5209.84,362,428
5210.04,366,429
5210.24,370,431
5210.44,376,433
5210.64,382,436
5210.84,382,437
5211.04,378,435
5211.24,371,431
5211.44,364,428
5211.64,359,425
5211.84,353,422
5212.04,352,421
5212.24,353,421
5212.44,358,424
5212.64,364,427
5212.84,369,429
5213.04,372,430
5213.24,375,432
5213.44,379,434
5213.64,385,437
5213.84,364,437
5214.04,339,432
5214.24,325,422
5214.44,306,397
5214.64,294,379
5214.84,304,392
5215.04,336,429
5215.24,353,445
5215.44,352,430
5215.64,364,428
5215.84,368,432
5216.04,368,431
5216.24,362,427
5216.44,351,422
5216.64,346,420
5216.84,345,417
5217.04,348,420
5217.24,351,422
5217.44,355,424
5217.64,357,424
5217.84,359,425
5218.04,362,426
5218.24,365,427
5218.44,367,428
5218.64,370,430
5218.84,374,431
5219.04,375,431
5219.24,376,431
5219.44,374,431
5219.64,361,424
5219.84,346,421
5220.04,346,420
5220.24,350,423
5220.44,355,425
5220.64,359,427
5220.84,363,429
5221.04,366,430
5221.24,370,431
5221.44,372,433
5221.64,373,433
5221.84,366,426
5222.04,355,426
5222.24,349,422
5222.44,345,419
5222.64,347,420
5222.84,354,424
5223.04,364,428
5223.24,371,431
5223.44,375,433
5223.64,378,434
5223.84,380,435
5224.04,383,436
5224.24,380,434
5224.44,369,428
5224.64,355,422
5224.84,348,419
5225.04,352,422
5225.24,358,423
5225.44,364,424
5225.64,370,426
5225.84,375,429
5226.04,379,430
5226.24,383,432
5226.44,387,433
5226.64,390,434
5226.84,384,439
5227.04,355,433
5227.24,330,423
5227.44,309,402
5227.64,295,391
5227.84,289,377
5228.04,306,392
5228.24,344,423
5228.44,364,434
5228.64,364,431
5228.84,363,428
5229.04,358,426
5229.24,350,419
5229.44,355,420
5229.64,359,420
5229.84,366,421
5230.04,372,424
5230.24,376,427
5230.44,381,429
5230.64,385,431
5230.84,384,432
5231.04,374,430
5231.24,367,426
5231.44,360,423
5231.64,356,420
5231.84,357,419
5232.04,362,421
5232.24,366,423
5232.44,369,425
5232.64,374,427
5232.84,378,430
5233.04,383,432
5233.24,386,434
5233.44,376,427
5233.64,361,427
5233.84,353,420
5234.04,351,416
5234.24,354,417
5234.44,357,419
5234.64,361,421
5234.84,365,422
5235.04,369,424
5235.24,372,427
5235.44,376,429
5235.64,379,430
5235.84,382,432
5236.04,382,431
5236.24,368,424
5236.44,362,421
5236.64,354,418
5236.84,355,417
5237.04,358,419
5237.24,362,421
5237.44,366,422
5237.64,372,424
5237.84,375,427
5238.04,379,428
5238.24,383,430
5238.44,384,429
5238.64,374,426
5238.84,371,426
5239.04,355,419
5239.24,352,415
5239.44,356,418
5239.64,362,420
5239.84,368,421
5240.04,374,423
5240.24,379,426
5240.44,382,429
5240.64,386,431
5240.84,391,432
5241.04,391,433
5241.24,388,432
5241.44,377,427
5241.64,365,421
5241.84,358,418
5242.04,354,415
5242.24,351,412
5242.44,350,408
5242.64,350,413
5242.84,355,416
5243.04,361,418
5243.24,367,422
5243.44,371,424
5243.64,375,427
5243.84,376,428
5244.04,371,432
5244.24,372,432
5244.44,372,432
5244.64,358,425
5244.84,348,420
5245.04,348,420
5245.24,348,422
5245.44,350,423
5245.64,351,424
5245.84,352,424
5246.04,355,424
5246.24,358,426
5246.44,360,427
5246.64,363,428
5246.84,366,428
5247.04,370,430
5247.24,374,431
5247.44,378,432
5247.64,382,434
5247.84,386,435
5248.04,389,436
5248.24,391,437
5248.44,389,436
5248.64,384,434
5248.84,376,430
5249.04,367,427
5249.24,361,425
5249.44,354,421
5249.64,349,420
5249.84,349,420
5250.04,352,421
5250.24,357,423
5250.44,362,426
5250.64,368,428
5250.84,375,431
5251.04,381,433
5251.24,386,434
5251.44,389,436
5251.64,392,438
5251.84,375,429
5252.04,358,429
5252.24,349,423
5252.44,351,423
5252.64,354,426
5252.84,358,427
5253.04,362,428
5253.24,364,429
5253.44,367,430
5253.64,370,432
5253.84,372,433
5254.04,375,435
5254.24,377,435
5254.44,377,436
5254.64,368,429
5254.84,364,429
5255.04,355,424
5255.24,355,424
5255.44,356,425
5255.64,359,426
5255.84,362,428
5256.04,366,429
5256.24,370,431
5256.44,376,433
5256.64,382,436
5256.84,382,437
5257.04,378,435
5257.24,371,431
5257.44,364,428
5257.64,359,425
5257.84,353,422
5258.04,352,421
5258.24,353,421
5258.44,358,424
5258.64,364,427
5258.84,369,429
5259.04,372,430
5259.24,375,432
5259.44,379,434
5259.64,385,437
5259.84,364,437
5260.04,339,432
5260.24,325,422
5260.44,306,397
5260.64,294,379
5260.84,304,392
5261.04,336,429
5261.24,353,445
5261.44,352,430
5261.64,364,428
5261.84,368,432
5262.04,368,431
5262.24,362,427
5262.44,351,422
5262.64,346,420
5262.84,345,417
5263.04,348,420
5263.24,351,422
5263.44,355,424
5263.64,357,424
5263.84,359,425
5264.04,362,426
5264.24,365,427
5264.44,367,428
5264.64,370,430
5264.84,374,431
5265.04,375,431
5265.24,376,431
5265.44,374,431
5265.64,361,424
5265.84,346,421
5266.04,346,420
5266.24,350,423
5266.44,355,425
5266.64,359,427
5266.84,363,429
5267.04,366,430
5267.24,370,431
5267.44,372,433
5267.64,373,433
5267.84,366,426
5268.04,355,426
5268.24,349,422
5268.44,345,419
5268.64,347,420
5268.84,354,424
5269.04,364,428
5269.24,371,431
5269.44,375,433
5269.64,378,434
5269.84,380,435
5270.04,383,436
5270.24,380,434
5270.44,369,428
5270.64,355,422
5270.84,348,419
5271.04,352,422
5271.24,358,423
5271.44,364,424
5271.64,370,426
5271.84,375,429
5272.04,379,430
5272.24,383,432
5272.44,387,433
5272.64,390,434
5272.84,384,439
5273.04,355,433
5273.24,330,423
5273.44,309,402
5273.64,295,391
5273.84,289,377
5274.04,306,392
5274.24,344,423
5274.44,364,434
5274.64,364,431
5274.84,363,428
5275.04,358,426
5275.24,350,419
5275.44,355,420
5275.64,359,420
5275.84,366,421
5276.04,372,424
5276.24,376,427
5276.44,381,429
5276.64,385,431
5276.84,384,432
5277.04,374,430
5277.24,367,426
5277.44,360,423
5277.64,356,420
5277.84,357,419
5278.04,362,421
5278.24,366,423
5278.44,369,425
5278.64,374,427
5278.84,378,430
5279.04,383,432
5279.24,386,434
5279.44,376,427
5279.64,361,427
5279.84,353,420
5280.04,351,416
5280.24,354,417
5280.44,357,419
5280.64,361,421
5280.84,365,422
5281.04,369,424
5281.24,372,427
5281.44,376,429
5281.64,379,430
5281.84,382,432
5282.04,382,431
5282.24,368,424
5282.44,362,421
5282.64,354,418
5282.84,355,417
5283.04,358,419
5283.24,362,421
5283.44,366,422
5283.64,372,424
5283.84,375,427
5284.04,379,428
5284.24,383,430
5284.44,384,429
5284.64,374,426
5284.84,371,426
5285.04,355,419
5285.24,352,415
5285.44,356,418
5285.64,362,420
5285.84,368,421
5286.04,374,423
5286.24,379,426
5286.44,382,429
5286.64,386,431
5286.84,391,432
5287.04,391,433
5287.24,388,432
5287.44,377,427
5287.64,365,421
5287.84,358,418
5288.04,354,415
5288.24,351,412
5288.44,350,408
5288.64,350,413
5288.84,355,416
5289.04,361,418
5289.24,367,422
5289.44,371,424
5289.64,375,427
5289.84,376,428
5290.04,371,432
5290.24,372,432
5290.44,372,432
5290.64,358,425
5290.84,348,420
5291.04,348,420
5291.24,348,422
5291.44,350,423
5291.64,351,424
5291.84,352,424
5292.04,355,424
5292.24,358,426
5292.44,360,427
5292.64,363,428
5292.84,366,428
5293.04,370,430
5293.24,374,431
5293.44,378,432
5293.64,382,434
5293.84,386,435
5294.04,389,436
5294.24,391,437
5294.44,389,436
5294.64,384,434
5294.84,376,430
5295.04,367,427
5295.24,361,425
5295.44,354,421
5295.64,349,420
5295.84,349,420
5296.04,352,421
5296.24,357,423
5296.44,362,426
5296.64,368,428
5296.84,375,431
5297.04,381,433
5297.24,386,434
5297.44,389,436
5297.64,392,438
5297.84,375,429
5298.04,358,429
5298.24,349,423
5298.44,351,423
5298.64,354,426
5298.84,358,427
5299.04,362,428
5299.24,364,429
5299.44,367,430
5299.64,370,432
5299.84,372,433
5300.04,375,435
5300.24,377,435
5300.44,377,436
5300.64,368,429
5300.84,364,429
5301.04,355,424
5301.24,355,424
5301.44,356,425
5301.64,359,426
5301.84,362,428
5302.04,366,429
5302.24,370,431
5302.44,376,433
5302.64,382,436
5302.84,382,437
5303.04,378,435
5303.24,371,431
5303.44,364,428
5303.64,359,425
5303.84,353,422
5304.04,352,421
5304.24,353,421
5304.44,358,424
5304.64,364,427
5304.84,369,429
5305.04,372,430
5305.24,375,432
5305.44,379,434
5305.64,385,437
5305.84,364,437
5306.04,339,432
5306.24,325,422
5306.44,306,397
5306.64,294,379
5306.84,304,392
5307.04,336,429
5307.24,353,445
5307.44,352,430
5307.64,364,428
5307.84,368,432
5308.04,368,431
5308.24,362,427
5308.44,351,422
5308.64,346,420
5308.84,345,417
5309.04,348,420
5309.24,351,422
5309.44,355,424
5309.64,357,424
5309.84,359,425
5310.04,362,426
5310.24,365,427
5310.44,367,428
5310.64,370,430
5310.84,374,431
5311.04,375,431
5311.24,376,431
5311.44,374,431
5311.64,361,424
5311.84,346,421
5312.04,346,420
5312.24,350,423
5312.44,355,425
5312.64,359,427
5312.84,363,429
5313.04,366,430
5313.24,370,431
5313.44,372,433
5313.64,373,433
5313.84,366,426
5314.04,355,426
5314.24,349,422
5314.44,345,419
5314.64,347,420
5314.84,354,424
5315.04,364,428
5315.24,371,431
5315.44,375,433
5315.64,378,434
5315.84,380,435
5316.04,383,436
5316.24,380,434
5316.44,369,428
5316.64,355,422
5316.84,348,419
5317.04,352,422
5317.24,358,423
5317.44,364,424
5317.64,370,426
5317.84,375,429
5318.04,379,430
5318.24,383,432
5318.44,387,433
5318.64,390,434
5318.84,384,439
5319.04,355,433
5319.24,330,423
5319.44,309,402
5319.64,295,391
5319.84,289,377
5320.04,306,392
5320.24,344,423
5320.44,364,434
5320.64,364,431
5320.84,363,428
5321.04,358,426
5321.24,350,419
5321.44,355,420
5321.64,359,420
5321.84,366,421
5322.04,372,424
5322.24,376,427
5322.44,381,429
5322.64,385,431
5322.84,384,432
5323.04,374,430
5323.24,367,426
5323.44,360,423
5323.64,356,420
5323.84,357,419
5324.04,362,421
5324.24,366,423
5324.44,369,425
5324.64,374,427
5324.84,378,430
5325.04,383,432
5325.24,386,434
5325.44,376,427
5325.64,361,427
5325.84,353,420
5326.04,351,416
5326.24,354,417
5326.44,357,419
5326.64,361,421
5326.84,365,422
5327.04,369,424
5327.24,372,427
5327.44,376,429
5327.64,379,430
5327.84,382,432
5328.04,382,431
5328.24,368,424
5328.44,362,421
5328.64,354,418
5328.84,355,417
5329.04,358,419
5329.24,362,421
5329.44,366,422
5329.64,372,424
5329.84,375,427
5330.04,379,428
5330.24,383,430
5330.44,384,429
5330.64,374,426
5330.84,371,426
5331.04,355,419
5331.24,352,415
5331.44,356,418
5331.64,362,420
5331.84,368,421
5332.04,374,423
5332.24,379,426
5332.44,382,429
5332.64,386,431
5332.84,391,432
5333.04,391,433
5333.24,388,432
5333.44,377,427
5333.64,365,421
5333.84,358,418
5334.04,354,415
5334.24,351,412
5334.44,350,408
5334.64,350,413
5334.84,355,416
5335.04,361,418
5335.24,367,422
5335.44,371,424
5335.64,375,427
5335.84,376,428
5336.04,371,432
5336.24,372,432
5336.44,372,432
5336.64,358,425
5336.84,348,420
5337.04,348,420
5337.24,348,422
5337.44,350,423
5337.64,351,424
5337.84,352,424
5338.04,355,424
5338.24,358,426
5338.44,360,427
5338.64,363,428
5338.84,366,428
5339.04,370,430
5339.24,374,431
5339.44,378,432
5339.64,382,434
5339.84,386,435
5340.04,389,436
5340.24,391,437
5340.44,389,436
5340.64,384,434
5340.84,376,430
5341.04,367,427
5341.24,361,425
5341.44,354,421
5341.64,349,420
5341.84,349,420
5342.04,352,421
5342.24,357,423
5342.44,362,426
5342.64,368,428
5342.84,375,431
5343.04,381,433
5343.24,386,434
5343.44,389,436
5343.64,392,438
5343.84,375,429
5344.04,358,429
5344.24,349,423
5344.44,351,423
5344.64,354,426
5344.84,358,427
5345.04,362,428
5345.24,364,429
5345.44,367,430
5345.64,370,432
5345.84,372,433
5346.04,375,435
5346.24,377,435
5346.44,377,436
5346.64,368,429
5346.84,364,429
5347.04,355,424
5347.24,355,424
5347.44,356,425
5347.64,359,426
5347.84,362,428
5348.04,366,429
5348.24,370,431
5348.44,376,433
5348.64,382,436
5348.84,382,437
5349.04,378,435
5349.24,371,431
5349.44,364,428
5349.64,359,425
5349.84,353,422
5350.04,352,421
5350.24,353,421
5350.44,358,424
5350.64,364,427
5350.84,369,429
5351.04,372,430
5351.24,375,432
5351.44,379,434
5351.64,385,437
5351.84,364,437
5352.04,339,432
5352.24,325,422
5352.44,306,397
5352.64,294,379
5352.84,304,392
5353.04,336,429
5353.24,353,445
5353.44,352,430
5353.64,364,428
5353.84,368,432
5354.04,368,431
5354.24,362,427
5354.44,351,422
5354.64,346,420
5354.84,345,417
5355.04,348,420
5355.24,351,422
5355.44,355,424
5355.64,357,424
5355.84,359,425
5356.04,362,426
5356.24,365,427
5356.44,367,428
5356.64,370,430
5356.84,374,431
5357.04,375,431
5357.24,376,431
5357.44,374,431
5357.64,361,424
5357.84,346,421
5358.04,346,420
5358.24,350,423
5358.44,355,425
5358.64,359,427
5358.84,363,429
5359.04,366,430
5359.24,370,431
5359.44,372,433
5359.64,373,433
5359.84,366,426
5360.04,355,426
5360.24,349,422
5360.44,345,419
5360.64,347,420
5360.84,354,424
5361.04,364,428
5361.24,371,431
5361.44,375,433
5361.64,378,434
5361.84,380,435
5362.04,383,436
5362.24,380,434
5362.44,369,428
5362.64,355,422
5362.84,348,419
5363.04,352,422
5363.24,358,423
5363.44,364,424
5363.64,370,426
5363.84,375,429
5364.04,379,430
5364.24,383,432
5364.44,387,433
5364.64,390,434
5364.84,384,439
5365.04,355,433
5365.24,330,423
5365.44,309,402
5365.64,295,391
5365.84,289,377
5366.04,306,392
5366.24,344,423
5366.44,364,434
5366.64,364,431
5366.84,363,428
5367.04,358,426
5367.24,350,419
5367.44,355,420
5367.64,359,420
5367.84,366,421
5368.04,372,424
5368.24,376,427
5368.44,381,429
5368.64,385,431
5368.84,384,432
5369.04,374,430
5369.24,367,426
5369.44,360,423
5369.64,356,420
5369.84,357,419
5370.04,362,421
5370.24,366,423
5370.44,369,425
5370.64,374,427
5370.84,378,430
5371.04,383,432
5371.24,386,434
5371.44,376,427
5371.64,361,427
5371.84,353,420
5372.04,351,416
5372.24,354,417
5372.44,357,419
5372.64,361,421
5372.84,365,422
5373.04,369,424
5373.24,372,427
5373.44,376,429
5373.64,379,430
5373.84,382,432
5374.04,382,431
5374.24,368,424
5374.44,362,421
5374.64,354,418
5374.84,355,417
5375.04,358,419
5375.24,362,421
5375.44,366,422
5375.64,372,424
5375.84,375,427
5376.04,379,428
5376.24,383,430
5376.44,384,429
5376.64,374,426
5376.84,371,426
5377.04,355,419
5377.24,352,415
5377.44,356,418
5377.64,362,420
5377.84,368,421
5378.04,374,423
5378.24,379,426
5378.44,382,429
5378.64,386,431
5378.84,391,432
5379.04,391,433
5379.24,388,432
5379.44,377,427
5379.64,365,421
5379.84,358,418
5380.04,354,415
5380.24,351,412
5380.44,350,408
5380.64,350,413
5380.84,355,416
5381.04,361,418
5381.24,367,422
5381.44,371,424
5381.64,375,427
5381.84,376,428
5382.04,371,432
5382.24,372,432
5382.44,372,432
5382.64,358,425
5382.84,348,420
5383.04,348,420
5383.24,348,422
5383.44,350,423
5383.64,351,424
5383.84,352,424
5384.04,355,424
5384.24,358,426
5384.44,360,427
5384.64,363,428
5384.84,366,428
5385.04,370,430
5385.24,374,431
5385.44,378,432
5385.64,382,434
5385.84,386,435
5386.04,389,436
5386.24,391,437
5386.44,389,436
5386.64,384,434
5386.84,376,430
5387.04,367,427
5387.24,361,425
5387.44,354,421
5387.64,349,420
5387.84,349,420
5388.04,352,421
5388.24,357,423
5388.44,362,426
5388.64,368,428
5388.84,375,431
5389.04,381,433
5389.24,386,434
5389.44,389,436
5389.64,392,438
5389.84,375,429
5390.04,358,429
5390.24,349,423
5390.44,351,423
5390.64,354,426
5390.84,358,427
5391.04,362,428
5391.24,364,429
5391.44,367,430
5391.64,370,432
5391.84,372,433
5392.04,375,435
5392.24,377,435
5392.44,377,436
5392.64,368,429
5392.84,364,429
5393.04,355,424
5393.24,355,424
5393.44,356,425
5393.64,359,426
5393.84,362,428
5394.04,366,429
5394.24,370,431
5394.44,376,433
5394.64,382,436
5394.84,382,437
5395.04,378,435
5395.24,371,431
5395.44,364,428
5395.64,359,425
5395.84,353,422
5396.04,352,421
5396.24,353,421
5396.44,358,424
5396.64,364,427
5396.84,369,429
5397.04,372,430
5397.24,375,432
5397.44,379,434
5397.64,385,437
5397.84,364,437
5398.04,339,432
5398.24,325,422
5398.44,306,397
5398.64,294,379
5398.84,304,392
5399.04,336,429
5399.24,353,445
5399.44,352,430
5399.64,364,428
5399.84,368,432
5400.04,368,431
5400.24,362,427
5400.44,351,422
5400.64,346,420
5400.84,345,417
5401.04,348,420
5401.24,351,422
5401.44,355,424
5401.64,357,424
5401.84,359,425
5402.04,362,426
5402.24,365,427
5402.44,367,428
5402.64,370,430
5402.84,374,431
5403.04,375,431
5403.24,376,431
5403.44,374,431
5403.64,361,424
5403.84,346,421
5404.04,346,420
5404.24,350,423
5404.44,355,425
5404.64,359,427
5404.84,363,429
5405.04,366,430
5405.24,370,431
5405.44,372,433
5405.64,373,433
5405.84,366,426
5406.04,355,426
5406.24,349,422
5406.44,345,419
5406.64,347,420
5406.84,354,424
5407.04,364,428
5407.24,371,431
5407.44,375,433
5407.64,378,434
5407.84,380,435
5408.04,383,436
